zipcode,subdistrict,province
30430,สีดา,นครราชสีมา
30430,โพนทอง,นครราชสีมา
30430,โนนประดู่,นครราชสีมา
30430,สามเมือง,นครราชสีมา
30430,หนองตาดใหญ่,นครราชสีมา
30230,ช้างทอง,นครราชสีมา
30230,ท่าช้าง,นครราชสีมา
30230,พระพุทธ,นครราชสีมา
30000,หนองงูเหลือม,นครราชสีมา
30230,หนองยาง,นครราชสีมา
31000,ในเมือง,บุรีรัมย์
31000,อิสาณ,บุรีรัมย์
31000,เสม็ด,บุรีรัมย์
31000,บ้านบัว,บุรีรัมย์
31000,สะแกโพรง,บุรีรัมย์
31000,สวายจีก,บุรีรัมย์
31000,บ้านยาง,บุรีรัมย์
31000,พระครู,บุรีรัมย์
31000,ถลุงเหล็ก,บุรีรัมย์
31000,หนองตาด,บุรีรัมย์
31000,ลุมปุ๊ก,บุรีรัมย์
31000,สองห้อง,บุรีรัมย์
31000,บัวทอง,บุรีรัมย์
31000,ชุมเห็ด,บุรีรัมย์
31000,หลักเขต,บุรีรัมย์
31000,สะแกซำ,บุรีรัมย์
31000,กลันทา,บุรีรัมย์
31000,กระสัง,บุรีรัมย์
31000,เมืองฝาง,บุรีรัมย์
31190,คูเมือง,บุรีรัมย์
31190,ปะเคียบ,บุรีรัมย์
31190,บ้านแพ,บุรีรัมย์
31190,พรสำราญ,บุรีรัมย์
31190,หินเหล็กไฟ,บุรีรัมย์
31190,ตูมใหญ่,บุรีรัมย์
31190,หนองขมาร,บุรีรัมย์
31160,กระสัง,บุรีรัมย์
31160,ลำดวน,บุรีรัมย์
31160,สองชั้น,บุรีรัมย์
31160,สูงเนิน,บุรีรัมย์
31160,หนองเต็ง,บุรีรัมย์
31160,เมืองไผ่,บุรีรัมย์
31160,ชุมแสง,บุรีรัมย์
31160,บ้านปรือ,บุรีรัมย์
31160,ห้วยสำราญ,บุรีรัมย์
31160,กันทรารมย์,บุรีรัมย์
31160,ศรีภูมิ,บุรีรัมย์
31110,นางรอง,บุรีรัมย์
31110,สะเดา,บุรีรัมย์
31110,ชุมแสง,บุรีรัมย์
31110,หนองโบสถ์,บุรีรัมย์
31110,หนองกง,บุรีรัมย์
31110,ถนนหัก,บุรีรัมย์
31110,หนองไทร,บุรีรัมย์
31110,ก้านเหลือง,บุรีรัมย์
31110,บ้านสิงห์,บุรีรัมย์
31110,ลำไทรโยง,บุรีรัมย์
31110,ทรัพย์พระยา,บุรีรัมย์
31110,หนองยายพิมพ์,บุรีรัมย์
31110,หัวถนน,บุรีรัมย์
31110,ทุ่งแสงทอง,บุรีรัมย์
31110,หนองโสน,บุรีรัมย์
31210,หนองกี่,บุรีรัมย์
31210,เย้ยปราสาท,บุรีรัมย์
31210,เมืองไผ่,บุรีรัมย์
31210,ดอนอะราง,บุรีรัมย์
31210,โคกสว่าง,บุรีรัมย์
31210,ทุ่งกระตาดพัฒนา,บุรีรัมย์
31210,ทุ่งกระเต็น,บุรีรัมย์
31210,ท่าโพธิ์ชัย,บุรีรัมย์
31210,โคกสูง,บุรีรัมย์
31210,บุกระสัง,บุรีรัมย์
31170,ละหานทราย,บุรีรัมย์
31170,ตาจง,บุรีรัมย์
31170,สำโรงใหม่,บุรีรัมย์
31170,หนองแวง,บุรีรัมย์
31170,หนองตะครอง,บุรีรัมย์
31170,โคกว่าน,บุรีรัมย์
31140,ประโคนชัย,บุรีรัมย์
31140,แสลงโทน,บุรีรัมย์
31140,บ้านไทร,บุรีรัมย์
31140,ละเวี้ย,บุรีรัมย์
31140,จรเข้มาก,บุรีรัมย์
31140,ปังกู,บุรีรัมย์
31140,โคกย่าง,บุรีรัมย์
31140,โคกม้า,บุรีรัมย์
31140,ไพศาล,บุรีรัมย์
31140,ตะโกตาพิ,บุรีรัมย์
31140,เขาคอก,บุรีรัมย์
31140,หนองบอน,บุรีรัมย์
31140,โคกมะขาม,บุรีรัมย์
31140,โคกตูม,บุรีรัมย์
31140,ประทัดบุ,บุรีรัมย์
31140,สี่เหลี่ยม,บุรีรัมย์
31180,บ้านกรวด,บุรีรัมย์
31180,โนนเจริญ,บุรีรัมย์
31180,หนองไม้งาม,บุรีรัมย์
31180,ปราสาท,บุรีรัมย์
31180,สายตะกู,บุรีรัมย์
31180,หินลาด,บุรีรัมย์
31180,บึงเจริญ,บุรีรัมย์
31180,จันทบเพชร,บุรีรัมย์
31180,เขาดินเหนือ,บุรีรัมย์
31120,พุทไธสง,บุรีรัมย์
31120,มะเฟือง,บุรีรัมย์
31120,บ้านจาน,บุรีรัมย์
31120,บ้านเป้า,บุรีรัมย์
31120,บ้านแวง,บุรีรัมย์
